,Unnamed: 0,字段,标题
477,,07:44,【武汉市政府统一制定中心城区基准地价】武汉提出，加快推进全民所有自然资源调查和确权登记，健全国有土地资源有偿使用制度，扩大国有建设用地有偿使用范围。严格执行《划拨用地目录》，探索建立划拨用地使用权出租年收益申报制度。各区人民政府根据土地取得成本、市场供需、产业政策和其他用途基准地价等，制定公共服务项目基准地价，其中，中心城区基准地价由市人民政府统一制定。（楚天都市报）
476,,07:46,上海昨日无新增本地新冠肺炎确诊病例，新增境外输入5例，治愈出院2例。
475,,07:50,【7月中国运输生产指数发布 货运指数增速放缓】今天（13日），交通运输部科学研究院发布了7月中国运输生产指数CTSI。受极端天气、疫情多点散发等因素叠加影响，7月CTSI指数短期内波动较为明显，总体呈现“货运增速放缓、客运低位运行”的特点。7月，中国运输生产指数CTSI为170.6点，同比增长8.7%，比2019年同期下降3.4%。
474,,07:51,【预告：国务院联防联控机制将就进一步做好疫情防控有关情况举行发布会】国务院联防联控机制定于8月13日（周五）下午3:00，在国家卫生健康委西直门办公区新闻发布厅（西城区北礼士路甲38号）召开新闻发布会，国家卫生健康委疾控局、基层司负责同志，中国疾控中心专家，以及基层社区有关负责人将出席，介绍进一步做好疫情防控有关情况，并回答媒体提问。
473,,07:56,【人民日报谈直播乱象危害未成年人：对网络“三俗”要零容忍】主播搭讪、诱导打赏…视频直播平台的一些机制和内容，会对未成年人形成不良导向；被称为“祖安文化”的脏话骂人行为在一些游戏社区、社交媒体、视频平台等扩散开来，辨别能力不强的未成年人深受其害...对可能危害未成年人的网络不良内容尤须“零容忍”，不能让网络“三俗”污染孩子纯洁的眼睛和心灵。
472,,07:57,中国地震台网自动测定：08月13日07时54分在四川广元市青川县附近（北纬32.47度，东经105.03度）发生3.4级左右地震，最终结果以正式速报为准。
471,,07:57,【预告：国新办将就2021年7月份国民经济运行情况举行发布会】国务院新闻办公室定于2021年8月16日（星期一）上午10时举行新闻发布会，请国家统计局新闻发言人付凌晖介绍2021年7月份国民经济运行情况，并答记者问。
470,,08:01,日经225指数开盘涨0.09%。
469,,08:02,【海通证券：指数震荡，建议投资者价投成长均衡配置】 海通证券指出，对于当下的结构性机会，建议投资者一方面紧跟热点，继续新能源、军工等成长性强的热点板块，一方面也要持续关注已经回调较多、估值较低的“老白马”，如券商、白酒等。做到价值投资和成长风格均衡配置。
468,,08:03,【盖茨承诺向气候变化项目提供15亿美元  若基础设施法案获国会通过】据报道，微软联合创始人比尔·盖茨（Bill Gates）在周四表示，如果美国国会通过一项旨在资助清洁能源技术的两党基础设施计划，他的气候投资基金将承诺为与联邦政府的联合项目提供15亿美元，以应对气候变化。
467,,08:05,【北京市卫健委提醒：已经或即将解封的小区居民坚持戴口罩】市卫健委提醒，请市民朋友继续履行个人防控责任，落实社区和单位相关防疫要求，做到非必须不出境，非必要不出京，不到中高风险地区和报告有病例发生的地区出差、旅行。昌平区、海淀区等地已经或即将解封的小区居民，要继续加强防控意识，做好健康监测，落实社区防控要求，牢记解封不等于解防，个人防护一刻也不能放松，要坚持戴口罩、不扎堆、不聚集、不串门、不出京，如出现发热、咳嗽等症状，要及时就近到发热门诊就医。  （北京日报）
466,,08:06,【美国今年已发生4533起仇恨亚裔事件 已接近去年全年水平】美国“停止仇恨亚裔”组织周四发布的报告显示，自2020年3月19日至今年6月，美国共发生9081起反亚裔事件，其中去年4548起，今年迄今已发生4533起。这表明，尽管美国已开展数月停止仇恨亚裔的政治和社会活动，但相关恶性事件不减反增。（中国日报）
465,,08:06,v路透调查：将近三分之二的受访经济学家表示，美联储将在9月份宣布缩减资产购买规模。
464,,08:06,路透调查：37位经济学家中有32位表示，美国的失业率至少在一年内不会达到疫情前的水平。
463,,08:06,8月11日至12日湖北随县柳林镇遭遇极端强降雨，已致21人遇难，4人失联，救援抢险工作正在进行中。
462,,08:10,【中原证券：防疫背景下，小家电需求端或将持续向好】 中原证券指出，由于近期国内疫情反复，多省市对人员流动及其风险地区监管逐步加强，相应地区居民居家时间有所增加。参照去年全国防疫时期居民家庭消费特点，若本轮疫情影响扩大，或将利好小家电市场需求端增长。因此，中短期内建议关注厨用、清洁、个护、娱乐小家电头部及渠道销售占优企业；此外，目前仍处于行业公司中报发布窗口期，建议继续关注业绩超预期与业绩改善向好企业。
461,,08:10,【中原证券：二季度银行业资产质量持续改善，利润增速明显提升】 中原证券指出，6月-7月，宏观预期走弱，让利预期增强，银行板块市场表现不佳，板块整体估值降至历史低位。银保监会发布的商业银行二季度监管数据好于预期，资产质量的持续改善尤为亮眼。鉴于资产质量改善持续性得到良好验证，市场对资产质量的担忧将随着银行资产质量持续改善而明显缓解，建议从中长期视角出发，积极关注优质标的和次优弹性标的。
460,,08:11,澳大利亚S&P/ASX200指数开盘上涨0.17%，报7600.80点。
459,,08:14,【中金：新能源车轻量化开启铝汽车板新赛道大幕】中金公司指出，碳中和政策加速全球汽车电动化和轻量化进程，对于新能源车，通过轻量化解决续航里程焦虑是当前行业发展的主要方向之一。铝汽车板具有重量轻、抗腐蚀等优势已成为新能源车车身覆盖件的全新竞争赛道；该赛道欧美厂商垄断程度高，国内厂商正在迅速崛起。
458,,08:14,商务部消费促进司负责人谈今年前七个月我国汽车消费情况：今年1-7月，新能源汽车销量创历史新高。受去年同期基数先低后高和汽车芯片短缺等因素的影响，5月以来新车销量增长承压，并逐步传导至零售终端。
457,,08:14,【许继电气：储能业务是公司后续着力发展的业务之一】 许继电气在接受调研时表示，公司在储能方面主要产品有储能变流器PCS、能量管理系统EMS、电池管理系统BMS等，主要由电力电子分公司和全资子公司软件公司研发生产。目前，控股股东许继集团控股子公司电科储能公司主要开展储能业务，公司为其提供上述相关产品。但相关产品的营收占公司总营收规模较小，是公司后续着力发展的业务之一。许继电气：储能业务是公司后续着力发展的业务之一
456,,08:15,"商务部消费促进司负责人：新能源汽车销量已超2020年全年水平。1-7月生产企业新能源汽车销量147.8万辆，同比增长2倍，已超过2020年全年水平，较2019年同期增长1倍, 占新车销量的10%。7月份，销量27.1万辆，同比增长1.6倍，刷新单月历史记录。"
455,,08:19,汇丰给予百度H股买进的初始评级，目标价241港元。
454,,08:21,【浑水创始人不再做空特斯拉：别扯生产规模，特斯拉的资本规模无人能敌】据外媒报道，浑水创始人卡森·布洛克表示，他不再做空特斯拉，并且“不打算恢复其空头头寸”。布洛克称，特斯拉空头们“对特斯拉的问题一直是正确的，也一直是错误的。”布洛克解释说，空头们的观点“关注的是特斯拉在电动汽车领域缺乏规模，无法与通用、福特和大众等公司竞争。但特斯拉有的是资本基础。说到底，对于一个能让该死的车开起来，让火箭飞起来的人来说，这才是最重要的。”早在2013年，布洛克就表示，他不会做空特斯拉。
453,,08:22,【盘前必读】宁德时代巨额定增 机构电话会议被2000人挤爆；250亿芯片龙头突遭实名举报：垄断，恶意哄抬价格；8月基金扎堆发行 新发行基金数大涨38%。
452,,08:24,【渤海股份：公司总经理、监事会主席辞职】渤海股份公告，冯文清先生由于工作原因，申请辞去公司总经理职务，辞职后仍在公司继续履职。王立林先生由于工作原因，申请辞去公司监事、监事会主席职务，辞职后仍在公司继续履职。
451,,08:25,【美国最高法院解除纽约州租客驱逐禁令】 美国联邦最高法院当地时间8月12日批准美国纽约一房东组织要求，解除了疫情期间纽约州颁布的租客驱逐禁令。房东组织的上诉针对原定于8月31日到期的租客驱逐禁令。今年6月，一家下级法院曾驳回相关上诉要求。（央视新闻）
450,,08:25,【水利部：加强监测预报 确保水库安全度汛】 水利部最新会商要求，针对台风降雨可能带来的洪涝灾害，要密切监视天气变化，关注台风动向，加强监测预报，指导可能受影响地区做好防御准备。要强化中小水库、病险水库安全度汛，进一步做好主汛期病险水库空库运行，完善监测预警、查险排险、人员转移等工作机制，坚决避免垮坝事件发生。（央视新闻）
449,,08:27,【兵器工业集团聚双环戊二烯项目研发取得突破】近日，中国兵器工业集团北方华锦化学工业集团有限公司与河南科技大学合作，成功完成“高压反应注射成型聚双环戊二烯”小试实验。此项研发有助于降低聚双环戊二烯材料生产成本，为汽车和机械制造行业轻量化生产提供材料支持，同时也改善了高纯度双环戊二烯下游单一的局面，打破了国外对聚双环戊二烯材料生产配方的垄断，形成了华锦集团具有自主知识产权的专利技术。
