,Unnamed: 0,字段,标题
116,,20:00,【捷强装备半年报：上半年净利润964.44万元 同比下降80.06%】捷强装备公布2021年半年度报告，公司上半年实现营业收入约5022.13万元，同比下降56.51%；归属于上市公司股东的净利润约964.44万元，同比下降80.06%；归属于上市公司股东的扣除非经常性损益的净利润约79.71万元，同比下降98.27%；基本每股收益0.130元。
115,,20:00,加拿大至8月6日全国经济信心指数公布 64.93，前值 64.5。
114,,20:01,【奥海科技半年报：上半年净利润1.63亿元 同比增长24.36%】奥海科技发布2021年半年度报告，实现营业收入18.64亿元，同比增长63.39%；归属于上市公司股东的净利润1.63亿元，同比增长24.36%；归属于上市公司股东的扣除非经常性损益的净利润1.51亿元，同比增长19.77%；基本每股收益0.70元。
113,,20:02,摩根大通将10年期和30年期国债收益率预测分别下调20个基点，至1.75％和2.40％。
112,,20:04,【达达集团：88购物节峰值日沃尔玛在京东到家平台再创单日新高】据官方介绍，在88购物节峰值日，沃尔玛在京东到家平台的销售额再次刷新单日新高。8月6日-8日大促高峰期，粮油副食、母婴、乳制品、个洗清洁和休闲食品成为销售TOP 5品类，销售额达去年同期2.1倍，母婴品类销售额达到去年同期3.5倍，客单价同比去年提升了27%。
111,,20:05,7月30日以来，郑州市累计报告本土确诊病例116例、无症状感染者12例。
110,,20:05,【融创中国获ESG评级机构Sustainalytics提升评级 位列境内房企第一】近日，全球领先的环境、社会与企业管治（ESG）评级及研究公司Sustainalytics发布最新评级报告，将融创中国ESG评级由“中风险”提升至“低风险”，风险分数由22.3分提升至16.2分（分数低代表风险小），这一评分在所有境内房企中位列最佳。
109,,20:06,河南郑州：截至8月9日18时，新增无症状感染者3例，原无症状转确诊35例。（人民日报）
108,,20:09,【艾为电子：网上网下共弃购1.1万股】艾为电子公告，网上、网下投资者共弃购1.0968万股，将全部由主承销商包销，包销金额约为83.99万元，包销股份数量占扣除最终战略配售部分后此次发行数量的比例为0.0328%，包销股份数量占此次发行总规模的比例为0.0262%。
107,,20:10,【壹石通：中签号出炉 超3.1万个】壹石通披露网上中签结果，中签号共31294个，每个中签号码只能认购500股壹石通股票。
106,,20:11,【赞宇科技半年报：上半年净利润4.38亿元 同比增长126.89%】赞宇科技发布2021年半年度报告，实现营业收入50.04亿元，同比增长53.57%；归属于上市公司股东的净利润4.38亿元，同比增长126.89%；归属于上市公司股东的扣除非经常性损益的净利润4.19亿元，同比增长169.53%；基本每股收益0.95元。
105,,20:13,【高新发展：上半年净利润9181.47万元 同比增长27.38%】高新发展公布2021年半年度报告，公司上半年实现营业收入约28.53亿元，同比增长48.03%；归属于上市公司股东的净利润约9181.47万元，同比增长27.38%；归属于上市公司股东的扣除非经常性损益的净利润约8761.365万元，同比增长26.36%；基本每股收益0.261元。
104,,20:14,【甘源食品：拟6000万元至1.2亿元回购】甘源食品披露半年度报告，公司2021年半年度实现营业收入为5.44亿元，同比增长10.92%；归母净利润3702.25万元，同比下滑46.16%；基本每股收益0.40元。甘源食品同日披露回购方案，回购金额为6000万元至1.2亿元 ，回购价格不超过85.09元/股（含）。
103,,20:16,【赣粤高速半年报：上半年净利润5.08亿元 同比扭亏为盈】赣粤高速公布2021年半年度报告，公司上半年实现营业收入约26.99亿元，同比增长50.63%；归属于上市公司股东的净利润约5.08亿元，同比扭亏为盈；归属于上市公司股东的扣除非经常性损益的净利润约5.68亿元；基本每股收益0.22元。
102,,20:16,【香港交易所就理想汽车上市向投资者提供多项产品选择】香港交易所今天宣布，将于理想汽车上市后推出多项产品和措施，为投资者提供更多选择：理想汽车期货及期权将于8月12日理想汽车上市日同日推出；理想汽车股份将于8月12日纳入认可卖空指定证券名单；与理想汽车股份相关的衍生权证可于8月12日挂牌。
101,,20:19,据今天（8月9日）郑州市新冠肺炎疫情防控新闻发布会通报，截至8月9日18时，郑州市第三轮全员核酸检测基本结束，累计采样1204.61万人，检测834.19万人，尚未检出异常结果。另外，在对隔离点重点人员检测时，检出阳性3例。（央视）
100,,20:20,【亚厦股份：拟以1.1亿元收购顺意建设100%股权】亚厦股份公告，公司拟以自有资金1.1亿元收购浙江梁湖建设有限公司持有的浙江顺意工程建设有限公司(“顺意建设”)100%股权。顺意建设为2021年6月10日新成立的公司，目前已拥有建筑工程施工总承包一级资质。此次交易完成后，顺意建设将成为公司的全资子公司。
99,,20:22,【拜恩泰科二季度营收53亿欧元】 德国疫苗制造商拜恩泰科（BioNTech）周一公布第二季度财报显示，营收53亿欧元，预计今年该疫苗的收入将达到159亿欧元。该公司迄今为止已经交付超过22亿剂疫苗。（第一财经）
98,,20:23,【新疆交建：中标新疆博州地区博乐-双河兵地融合大道改扩建项目】新疆交建消息，8月6日，新疆交建成功中标“新疆博州地区博乐-双河兵地融合大道改扩建项目第一合同段”，中标金额5433.89万元。
97,,20:23,【中润资源：海外子公司受疫情影响 全力实现员工100%疫苗接种】 中润资源晚间公告，当前斐济地区新冠疫情较为严峻，子公司瓦科图拉矿山新冠病毒检测为阳性并导致密切接触被隔离的员工占矿山职工总数约21%，矿山生产在用工人数、物流运输等方面受到较大影响。目前矿山生产工作仍在继续，经营情况总体平稳，疫情对公司本期及2021年度整体经营业绩的影响暂无法准确预计。目前瓦图科拉员工新冠病毒疫苗接种率已超过90%，正在全力实现100%的接种率。
96,,20:25,【贝达药业半年报：上半年净利润2.15亿元 同比增长49.57%】贝达药业发布2021年半年度报告，实现营业收入11.55亿元，同比增长21.35%；归属于上市公司股东的净利润2.15亿元，同比增长49.57%；归属于上市公司股东的扣除非经常性损益后的净利润1.98亿元，同比增长39.85%；基本每股收益0.52元。
95,,20:25,【广州出台新政：为新就业无房职工提供初始阶段住房支持】今日广州审议通过《广州市人民政府转发广东省人民政府关于印发广东省进一步稳定和扩大就业若干政策措施的通知》。《通知》将坚持经济发展就业导向，扩大就业稳定岗位放在首位。同时，将符合条件的新就业无房职工和从事城市公共服务领域特殊艰苦岗位的从业人员纳入公共租赁住房保障范围，为新就业无房职工在就业初始阶段提供过渡性、周转性住房支持。（南方Plus）
94,,20:28,CVS健康(CVS.N)：对2028年到期的票面利率4.300%的优先票据提出现金要约。
93,,20:31,【众兴菌业：半年度净利润同比降77.69% 金针菇价格在传统旺季下降较多】众兴菌业披露半年度报告，公司2021年半年度实现营业收入为7.04亿元，同比增长11.22%；归母净利润1253.15万元，同比下滑77.69%；基本每股收益0.04元。为受春节前期疫情反弹影响，部分农贸市场/经销商提前休市，金针菇产品销售价格在传统旺季同比下降较多。同时受国际大宗货物贸易影响，食用菌生产原材料上半年采购价格上涨明显，产品单位成本上升。
92,,20:32,德国基民盟领导人拉舍特：德国洪水恢复基金将需要200-300亿欧元。
91,,20:34,【欣旺达：半年度净利润6.17亿元 同比增10391%】欣旺达8月9日晚间披露半年度报告，公司2021年半年度实现营业收入为156.82亿元，同比增长36.25%；归母净利润6.17亿元，同比增长10391.43%；基本每股收益0.40元。公司手机数码类锂离子电池模组业务仍然持续增长，实现收入93.95亿元，同比去年增长42.50%；笔记本电脑电池业务收入2021年上半年实现21.87亿元， 较2020年上半年增长了29.30%。
90,,20:36,【涪陵榨菜：公司扩大自身窖池容量有利于应对原料成本上涨】涪陵榨菜在投资者关系活动记录表中表示，假设青菜头价格上涨，半成品的价格通常会有所上涨，但仍然受到后期供需关系的影响。公司目前的窖池容量无法满足产品生产需要，采购青菜头的数量将根据当时窖池空池容量决定，但是价格过高公司仍会谨慎考虑。公司扩大自身窖池容量有利于公司应对原料成本上涨。
89,,20:37,【新雷能：半年度净利润同比增320%】新雷能8月9日晚间披露半年度报告，公司2021年半年度实现营业收入为6.22亿元，同比增长102.52%；归母净利润1.2亿元，同比增长320.42%；基本每股收益0.45元。报告期内，中美贸易战促进我国电子产业立足国产化的刚性需求，促进电源类电子配套产业的高速增长；国家在航空、航天等行业领域的投资规模加大，公司研制的电源产品进入批量交付阶段的品种和数量增加。
88,,20:38,BioNTech：正在就第三剂新冠疫苗与监管机构进行持续谈话。
87,,20:38,【科大国创半年报：上半年净利润5542.77万元 同比增长41.55%】科大国创公布2021年半年度报告，公司上半年实现营业收入5.71亿元，同比下降16.30%；归属于上市公司股东的净利润5542.77万元，同比增长41.55%；归属于上市公司股东的扣除非经常性损益后的净利润3277.45万元，同比增长159.45%。基本每股收益0.22元。
86,,20:40,【中国水泥协会副秘书长李琛：加快兼并重组 提高区域产业集中度】今日，中国水泥协会副秘书长李琛表示，近五年，水泥行业在供给侧结构性改革和国企改革的双重推动下，行业逐步加快兼并重组，全国范围内大企业之间的强强联合重组完成后，提高区域产业集中度开始布局。“预计以地域为主的兼并重组以及大集团内部同业整合可能会掀起新高潮，这也满足当地对碳达峰的要求。”李琛表示。 (中证报)
85,,20:40,【高瓴回应“网传创始人张磊被边控”：信息严重不实 已报警】今日，网传高瓴创始人张磊被边控。对此，高瓴方面回应称，网络所传关于高瓴高管个人的信息严重不实，高瓴已向警方报案并保留一切合法追诉权益。 (界面新闻)
84,,20:41,【乐歌股份半年报：上半年净利润8400.27万元 同比增长23.25%】乐歌股份公布2021年半年度报告，公司上半年实现营业收入约13.97亿元，同比增长120.68%；归属于上市公司股东的净利润约8400.27万元，同比增长23.25%；归属于上市公司股东的扣除非经常性损益后的净利润约6552.62万元，同比增长6.00%。基本每股收益0.47元。
82,,20:43,【华铁应急董事长：“比特币矿机”给我们深深上了一课，直到今天都还在付出代价】8月9日晚间，华铁应急紧急召开媒体说明会，华铁应急董事长、实控人胡丹锋表示，“公司于2015年上市之后，因为这个团队、尤其是我个人的原因，离开主营业务，做了一些事，尤其是比特币矿机这个事，这个‘火’今天还在烧，2018年的亏损、监管机构的检查等，都让我们知道，离开主营业务是没有未来的。‘比特币矿机’给我们深深的上了一课，不但造成了重大损失，还给我们一个教训，这个教训让我们直到今天还在付出代价。”（中证网）
83,,20:43,华铁应急董事长：“比特币矿机”给我们深深上了一课，直到今天都还在付出代价。
81,,20:44,【印度考虑大幅削减电动汽车进口关税】两位印度政府高级官员透露，印度正考虑将电动汽车的进口关税降至40%。几天前，特斯拉曾呼吁印度政府削减电动汽车进口关税。据悉，对于价值低于4万美元的进口电动车（包括汽车成本、保险和运费），印度政府正讨论将税率从目前的60%降至40%；对于价值超过4万美元的电动汽车，印度政府正考虑将税率从100%降至60%。
80,,20:44,TCL科技：上半年净利润为67.84亿元，同比增长461.55%。
79,,20:45,【李小鹏：坚决防范遏制疫情通过交通运输传播扩散】今日，交通运输部部长李小鹏主持召开部应对新冠肺炎疫情工作领导小组会议暨联防联控机制会议。李小鹏强调，要突出涉疫地区，严防疫情通过交通运输传播扩散。督促涉疫地区交通运输部门严格按照当地疫情防控领导机构的统一要求，依法依规设立公路防疫检测点，及时果断、科学精准采取区域停运、封控措施。强化进出中高风险区的客运管控。完善应急运输方案，切实做好重点群体、防疫物资、生产生活急需物资运输保障工作。全力支持做好北京地区疫情防控工作。
78,,20:47,市场消息：美国参议院民主党人公布预算计划，将为“清洁能源”制造业和交通提供税收优惠和拨款。
77,,20:48,市场消息：美国参议院预算计划要求为“数百万移民工人和家庭”提供合法化文件，此外，该计划还将寻求让社区大学免学费两年。
76,,20:50,【欣旺达：汽车电池公司引入7.5亿元增资】欣旺达公告，欣瑞宏盛、前海汉龙、欣瑞宏睿以及天津和谐，以货币方式合计出资7.5亿元认购欣旺达汽车电池新增注册资本7.5亿元。增资完成后，公司下属子公司欣旺达惠州持有欣旺达汽车电池的股权比例由100%变更为82.92%。其中，欣瑞宏睿、欣瑞宏盛分别为公司管理团队、欣旺达动力电池业务相关员工的持股平台。
75,,20:51,【娃哈哈进军私募，宗庆后考取基金从业资格】中国证券投资基金业协会官网最新信息显示，浙江娃哈哈创业投资有限公司在7月9日完成了私募基金管理人备案登记。同时，娃哈哈创投的法定代表人宗庆后在今年7月12日取得了基金从业资格。（21世纪经济报道）
73,,20:53,【豫能控股：新能源公司注册资本将从1亿元增至20亿元】 豫能控股公告，今日审议通过了《关于向新能源公司增加注册资本金的议案》，为增强公司全资子公司河南豫能新能源有限公司(“新能源公司”)综合竞争力，为公司的持续发展提供有力的支撑，同意公司以自有资金对新能源公司增加注册资本金。此次增资完成后，新能源公司注册资本将从1亿元人民币增加至20亿元人民币。
74,,20:53,【华铁应急：亿邦国际及其董事长胡东故意编造虚假信息，已报案】华铁应急紧急召开媒体说明会。华铁应急方面表示，公司已于8月9日向杭州市公安局报案。华铁应急认为，亿邦国际及其董事长胡东故意编造虚假信息，在网络上散布，造成公共秩序的严重混乱，涉嫌构成寻衅滋事罪。华铁应急方面称，胡东“明知实际情形，仍通过微博、新闻发布会等多种形式，故意编造虚假信息并传播不实言论”，从而“导致股票二级市场投资人极大恐慌、公司股票大幅下跌的严重后果”，已经“给公司及广大投资者造成了巨大的经济损失”。（每经网）
72,,20:54,【鸡蛋价格快速上涨 近一个月涨幅已超20%】 七月份以来，鸡蛋期货的价格持续下跌，但现货市场上的销售价格，却恰恰相反，呈现快速上涨的趋势，最近一个月的涨幅已经超过了20%。记者来到上海的一个农产品批发市场，这里每天交易的鸡蛋超过60吨。李增平从事鸡蛋批发20多年了，他告诉记者，自己的鸡蛋来自全国各地，每天销售超过16吨，7月以来，收购价几乎每天都在涨，批发价也随之大涨。（央视财经）
70,,20:55,【1-6月全国规模以上酿酒企业利润总额同比增长29.4%】工信部数据显示，1-6月，全国规模以上酿酒企业营业收入累计达到4691.2亿元，同比增长19.2%；利润总额累计达到1084.2亿元，同比增长29.4%。
71,,20:55,美国共和党参议员波特曼：加密货币报告条款将为投资者带来正面影响。
69,,20:56,【报告：上半年家电产品均价普遍上涨】中国电子信息产业发展研究院9日发布的《2021年上半年中国家电市场报告》显示，2021年上半年，除个别产品外，家电产品均价普遍上涨。据该报告，大家电中，彩电价格涨幅最大，同比增幅接近35%；洗衣机价格增幅最小，同比上升约8.8%。（中新网）
68,,21:00,国内期货夜盘开盘多数下跌，原油跌2.84%，铁矿跌2.26%。
67,,21:02,【热门中概股盘前涨跌不一，阿里巴巴跌超1%】截至发稿，热门中概股盘前涨跌不一，阿里巴巴跌超1%，拼多多涨0.79%，京东涨0.49%，百度涨0.57%，蔚来跌0.16%，理想汽车涨0.23%，小鹏汽车跌0.15%，B站涨0.67%，36氪涨超2%。
66,,21:04,现货黄金短线走高超6美元，现报1743.47美元/盎司；现货白银短线上扬0.17美元，现报23.85美元/盎司。
65,,21:04,沙特阿美石油公司：与日本和韩国的潜在氢气买家进行了交谈。
64,,21:07,【国家邮政局：2021年7月中国快递发展指数为316.2 同比提高11.1%】据国家邮政局消息，经测算，2021年7月中国快递发展指数为316.2，同比提高11.1%。其中，发展规模指数为343.8，增幅达26.2%，保持高速增长；服务质量指数与发展能力指数稳步提升，分别为483.3和199.4，同比增长5.6%和7.5%；发展趋势指数为82.3。快递市场运行平稳，整体继续运行在合理区间。
63,,21:12,沙特阿美石油公司：实现1300万桶 /日的产能需要数年时间。
61,,21:14,【深圳二手房周度网签量首次跌破600套关口】今日，深圳市房地产中介协会根据深圳市住建局房地产信息平台预录网签合同数据分析得出的数据显示，上周（8月2日至8月8日）深圳二手房网签量仅为556套（含自助网签），首次跌穿600套关口。
62,,21:14,市场消息：法国总统马克龙在与伊朗总统通电话后，呼吁伊朗重返维也纳进行伊核谈判。
60,,21:17,【单月66次调控年内新高 楼市政策持续加码】据有关机构统计，今年7月份，从中央到部委再到地方，密集调控政策高达66次，刷新了年内单月的最高纪录。多位业内人士预计，今年后几个月，楼市调控仍是“严”字当头。
59,,21:18,【美国参议院民主党人公布了3.5万亿美元的预算计划】国会文件显示，美国参议院民主党人周一公布了3.5万亿美元的预算计划，文件要求税收减免和拨款，以鼓励“清洁能源”制造业和运输业的发展，同时对移民和教育政策进行重大改革。拟议的预算决议旨在执行总统美国总统拜登3.5万亿美元的“人类基础设施”倡议。民主党人打算在未来几天就这项不具约束力的决议进行辩论并通过该计划。这份计划将作为今年晚些时候更详细、具有约束力的立法的框架。
58,,21:28,【抖音电商数据：奥运期间体育用品销售额同比增长365%】抖音电商今天发布的东京奥运会期间平台内相关数据显示，7月21日至8月8日，抖音电商体育用品销售额同比增长365%，鸿星尔克成为最受追捧的运动品牌，同为国货的贵人鸟、李宁和安踏也跻身前五。其中，篮球、游泳、羽毛球、网球、乒乓球等奥运经典项目相关商品最受欢迎，而一些小众运动也随着奥运进入更多人的视野，滑板、攀岩、冲浪、棒球相关商品销售额同比激增，其中滑板更是高达353%。
57,,21:28,BioNTech SE首席医疗官Tuereci：数据表明，第三剂既定疫苗的中和抗体高于第二剂产生的抗体，对其他毒株也有交叉中和作用。
56,,21:30,【道指开盘跌0.1%，标普500涨0.02%，纳指涨0.2%】美股三大指数基本平开，纳指涨0.15%，道指跌0.07%，标普500指数涨0.02%。石油股随国际油价下跌，埃克森美孚、雪佛龙、斯伦贝谢跌超1%。热门中概股多数上涨，网易、拼多多涨超1%。区块链概念股走高，未来金融科技涨17.2%，比特矿业涨27.2%，第九城市涨9.9%，嘉楠科技涨12.2%，亿邦国际涨8.6%，SOS涨11.4%。BioNTech涨5.1%，上调全年新冠疫苗收入预期至159亿欧元。特斯拉涨1.6%，传德州工厂最快本周生产测试用Model Y。
55,,21:31,美股三大指数基本平开，纳指涨0.15%，道指跌0.07%，标普500指数涨0.02%。石油股随国际油价下跌，埃克森美孚、雪佛龙、斯伦贝谢跌超1%。热门中概股多数上涨，网易、拼多多涨超1%。
53,,21:33,泰森食品涨5.2%，第三季度净利润同比增长43%，预计2021财年销售额至多达470亿美元。
54,,21:33,DraftKings(DKNG.O)涨近2%，在线博彩公司Golden Nugget Online Gaming(GNOG.O)涨近48%，DraftKings达成协议以全股票交易方式收购Golden Nugget Online Gaming，隐含股权价值约为15.6亿美元。
52,,21:36,【科大国创：拟终止继续实施“新能源汽车核心控制器检测试验中心建设项目”的后续投资计划】 科大国创公告，董事会同意公司终止继续实施“新能源汽车核心控制器检测试验中心建设项目”(“检测试验中心项目”)的后续投资计划，并将该项目节余募集资金1903.37万元及“交易中介费用及相关税费”项目节余募集资金497.27万元(上述金额含利息收入，最终以资金转出当日银行结算后实际金额为准)永久补充流动资金。该议案尚需提交公司股东大会审议。
51,,21:39,Robinhood涨8.6%，上周五盘中一度大涨19%，此前澄清称早期大股东的出售需要等待美国证券交易委员会(SEC)批准才可执行而非立即开始。
50,,21:40,美股盘初，生物科技指数ETF涨近1%，日常消费品ETF跌0.4%，能源业ETF跌近1%，全球航空业ETF跌1.7%。
49,,21:40,【白宫官员：美国将对白俄罗斯政府实施新制裁】法新社刚刚援引白宫官员消息爆料，美国将对白俄罗斯政府实施新制裁。报道称，一位白宫官员表示，美国将于当地时间9日对白俄罗斯总统卢卡申科政府实施新制裁。报道还称，因“未能保护该国运动员免受政治歧视”而陷入争议的白俄罗斯国家奥委会，也将成为美国财政部制裁的目标。 (环球网)
48,,21:41,【BIONTECH涨超10%】 BIONTECH短线快速走高，涨逾10%。财报显示i，BioNTech二季度营收53亿欧元。
47,,21:42,英国债券扩大涨幅，10年期国债收益率下跌5个基点至0.56％。
46,,21:42,美股抗疫概念领涨，疫苗股集体上涨，BioNTech大涨超10%，Moderna涨逾3%，辉瑞、吉利德科学、强生等纷纷上涨。
45,,21:42,【波罗的海干散货运价指数持平 小型船运价指数上涨】波罗的海干散货运价指数周一持平，报3371点。海岬型船运价指数跌17点或0.4%，报4342点，日均获利减少141美元至36009美元。巴拿马型船运价指数涨9点或0.3%，报3458点，创7月27日以来新高，日均获利增加84美元至31125美元。超灵便型船运价指数涨12点，报3022点，创历史新高。
44,,21:42,【董明珠称格力接班人不在乎性别，更看重价值观和社会责任感】在2021新京报贝壳财经夏季峰会上，格力电器董事长董明珠被问到选择接班人会不会考虑女性时表示，选择接班人不是根据性别判断，更看重价值观和社会责任感。
43,,21:43,360数科(QFIN.O)涨1.4%，旗下产品360借条APP整改方案已通过验收，预计将陆续恢复上架。
42,,21:45,美股新能源车板块拉升，康迪车业涨7.8%，Nikola涨3%，特斯拉涨2.3%，小鹏汽车涨1.7%，蔚来汽车、理想汽车涨约1.3%。
41,,21:45,沙特阿美 CEO：希望能在氢市场占据较大份额。正在就氢市场的承购协议进行考虑。
40,,21:45,【拜恩泰科CEO：现有疫苗对抗新冠变异株仍然有效】 拜恩泰科CEO吴沙忻表示，现有疫苗对抗新冠变异株仍然有效，关键问题在于我们不清楚未来几个月会哪种变异株会在全球流行，何时需要改变疫苗加强剂的接种计划，这需要更多数据提供信息，也需要各方共同决策。（第一财经）
39,,22:01,热门中概股盘初多数走高，网易涨5.4%，贝壳涨5.2%，拼多多涨3.3%，京东涨2.5%，富途控股涨2.3%，老虎证券涨近2%，哔哩哔哩涨1.2%。
38,,22:02,美国7月谘商会就业趋势指数公布 109.8，前值 109.84。
37,,22:05,【平治信息：子公司预中标约2.32亿元智能机顶盒供应商名录项目】平治信息公告，近日，中国移动采购与招标网发布了《智能机顶盒供应商名录项目2021年第四批采购项目_中选候选人公示》，公司子公司深圳市兆能讯通科技有限公司(“深圳兆能”)为上述项目的中选候选人。预中标金额预计约为2.32亿元(含税)。
36,,22:09,【南非最大发电站发生爆炸事故】据南非国家电力公司当地时间8月9日通告称，该国梅杜匹发电站8日夜间发生爆炸，爆炸导致两台机组停止运营，无人员伤亡。梅杜匹（Medupi）发电站是该国刚刚竣工不久的超大型火力发电站之一，位于南非林波波省，装机容量为4764兆瓦。南非国家电力公司称该发电站全面投入运营后将成为世界第八大燃煤电厂。
35,,22:11,【搜狐：公司游戏用户设计和营收来源未涉青少年】记者从今日晚间的搜狐2021Q2业绩会上获悉，搜狐旗下公司畅游到目前为止设计方向都是针对成年人，相关负责人表示，青少年群体对搜狐游戏业务收入贡献“基本没有”。据悉，搜狐最新公布的今年二季度财报显示，在线游戏业务收入为1.51亿美元，环比下降14%。
34,,22:13,市场消息：墨西哥总统洛佩斯将在8月16日就边境开放和疫苗问题与美国副总统哈里斯进行谈话。
33,,22:16,【集合信托产品数量增长募资规模下降 预期收益率小幅升至6.81%】从发行市场看，据公开资料不完全统计，截至8月6日，7月共计发行集合信托产品2437款，发行规模1919.59亿元，环比减少5.14%。从成立市场看，截至8月6日，7月共计成立集合信托产品2664款，成立规模1299.38亿元，与上月同时点相比减少10.90%。从固定收益类集合信托产品的收益率看，据公开资料不完全统计，7月集合信托产品平均预期收益率为6.81%，与上月同时点相比提升0.07个百分点。
32,,22:21,巴里克黄金CEO：市场只顾短期利益的行为限制了全球黄金产量的增长。
31,,22:21,天海防务：拟以自有或自筹资金投资设立全资子公司隆海智能，注册资本为1亿元。隆海智能研发产品方向主要包括，无人船全向多源融合感知系统、AI 驾控智能体以及集群协同系统等。
30,,22:24,【*ST达志：拟定增募资不超8亿元】*ST达志：拟定增募资不超8亿元，用于锂离子动力电池（2.4GWh）建设项目和补充流动资金及偿还借款。本次发行的发行对象为衡帕动力。
29,,22:28,【华铁应急董事长胡丹峰：确有公司部分人员参与挖矿】华铁应急董事长胡丹峰在8月9日晚召开的新闻发布会上表示：“的确有部分公司人员参与挖矿，但系个人行为，与公司无关。”他承认2018年离开主营的动作对股东造成损失，并提出损失全由他个人承担。对于5.6万台矿机交付纠纷，公司代理律师陈加曹称：“争议的焦点在于是谁买的矿机，那批矿机由浙江纽博采购，应当由纽博公司来承担支付责任。”
28,,22:30,墨西哥总统洛佩斯：墨西哥将向美国申请获得至少350万剂新冠疫苗。
27,,22:32,市场消息：美国财政部将对白俄罗斯个人和实体实施迄今为止最大规模的制裁，被制裁主体包括白俄罗斯国家奥委会。
26,,22:34,【拜登将签署对白俄罗斯施加进一步制裁的行政命令】白宫官员称，拜登将签署对白俄罗斯总统卢卡申科及其政府施加进一步制裁的行政命令。
25,,22:42,美股抗疫概念股持续走高，联合保健产品涨17.4%，Moderna涨8.2%，诺瓦瓦克斯医药涨7.6%，Vir Biotechnology涨4.3%，OCUGEN INC涨2.5%。
24,,22:44,塔利班发言人对卫星通讯社表示，阿富汗政府已经完全失去了对局势的控制，马扎里沙里夫很快将被攻占。（卫星新闻）
23,,22:49,【越秀房托：上半年收入8.82亿元，同比增6.1%】 越秀房地产投资信托基金发布2021年中期业绩公告。据悉，2021年上半年，公司整体经营保持稳定，收入总额人民币8.82亿元，同比增长6.1%；除税后及与基金单位持有人交易前的净溢利2.86亿元，上年同期为亏损2.12亿元；物业收入净额6.39亿元，同比降2.3%；整体期末出租率约93.2%，同比增长1.1个百分点；成长型项目连续3年增长，经营收入9004万元，近三年收入复合增长率17.8%。
22,,22:50,Moderna涨幅扩大至10%，股价创历史新高，报455.2美元。
21,,22:52,【开心汽车跌超18%】开心汽车跌超18%，上周五收涨近90%。
20,,22:52,高盛(GS.N)盘中创股价新高，首次站上400美元关口。
19,,22:53,欧洲斯托克600指数创历史新高，现涨0.2%。
18,,22:57,【淡水鱼大幅涨价 上半年平均上涨19.9%】国家统计局数据显示：淡水鱼价格从年初开始大幅上涨，上半年平均上涨19.9%。记者在江西南昌最大的淡水市场调查了解到，在今年六月份，草鱼的价格比去年同期上涨了35%。江西省农业农村厅渔业渔政局局长张金保告诉记者，预计到秋冬季节，随着养殖户清塘，鱼类上市量将有所增加，淡水鱼供应紧张局面有望得到缓解，淡水鱼价格或将出现自然性回落。（央视）
17,,22:58,恒大汽车：预期上半年度录得净亏损约人民币48亿元，上年同期录得净亏损约人民币24.5亿元。
16,,22:59,现货黄金日内再次跌破1730美元/盎司，现跌约1.85%。
15,,23:00,美联储博斯蒂克：在提高利率之前，美国需要恢复到“远远超越危机水平”，但也需要监控价格的增长。
14,,23:00,美联储博斯蒂克：7月份的一年期通胀预期中值与6月份持平，为4.8%。
13,,23:00,美元指数DXY短线上扬10点，现报92.94；非美货币短线下挫。
12,,23:01,恒大汽车(00708.HK)：预期在二零二一上半年度录得净亏损，主要由于拓展新能源汽车业务，处于投入阶段，购买固定资产及设备，研发等相关费用增加及利息支出。
11,,23:02,【内蒙古能建(01649)将自9月8日起被撤销上市地位】内蒙古能建公布，就信达国际融资有限公司代表内蒙古能建投就收购内蒙古能建的全部已发行H股提出自愿有条件收购要约及建议将内蒙古能建私有化及自愿撤销内蒙古能建 H股的上市地位，于2021年8月6日，联交所已批准撤销内蒙古能建H股于联交所主板的上市地位，自2021 年9月8日(星期三)上午九时正起生效。内蒙古能建H股将继续停止买卖，直至撤销内蒙古能建H股于联交所的上市地位(即2021年9月8日(星期三)上午九时正)为止。
10,,23:02,美联储：对未来一年房价变化的预期中值从6月的6.2%小幅下降至7月的6.0%，这是主要受40岁及以上受访者的推动。
9,,23:03,COMEX最活跃黄金期货合约北京时间8月9日23:02一分钟内买卖盘面瞬间成交2257手，交易合约总价值3.90亿美元。
8,,23:03,美联储博斯蒂克：对未来一年物价变化的预期与食品价格持平，预计租金上涨0.1个百分点至9.8%，医疗保健价格上涨9.5%。
5,,23:05,美元兑瑞郎涨幅扩大到0.54%，刷新近二周高点至0.9197。
7,,23:05,【国内商品期货夜盘收盘涨跌不一 能源化工品表现分化】国内商品期货夜盘收盘涨跌不一，能源化工品表现分化，玻璃涨1.31%，纯碱涨0.57%，塑料涨0.56%，沥青跌2.7%，燃油跌1.43%，乙二醇跌1.35%。黑色系多数下跌，铁矿石跌4.45%，焦煤跌0.4%，动力煤跌0.32%，焦炭跌0.17%，螺纹钢涨0.28%，热轧卷板涨0.49%。农产品涨跌互现，菜粕涨1.41%，豆二涨0.39%，豆粕涨0.36%，白糖跌1.28%，菜油跌0.74%，棉纱跌0.72%。
6,,23:05,英国方面称已有47059639人接种了第一剂新冠疫苗，已有39551538人接种了第二剂新冠疫苗。
4,,23:12,中车时代电气(03898.HK)：上半年净利润6.952亿元人民币。
